,0
30661,will
30662,make
30664,economy
30665,strong
30667,-
30668,bring
30670,jobs
30671,nobody
30672,will
30673,protect
30675,nation
30676,like
30677,donald
30678,j.
30679,trump.
30681,military
30682,will
30684,greatly
30685,strengthened
30688,borders
30689,will
30691,strong.
30692,illegals
30693,out!
30694,lyin'
30695,ted
30696,cruz
30698,now
30699,trying
30701,convince
30702,prople
30705,problems
30708,national
30709,enq.were
30710,caused
30712,me.
30715,nothing
30719,story!
30721,press
30723,going
30727,way
30729,convince
30730,people
30735,like
30737,respect
30738,"women,"
30741,know
30745,just
30747,opposite!
30749,media
30755,women
30756,
30757,"wow,"
30761,tough
30762,business.
30763,nobody
30766,respect
30768,women
30770,donald
30771,trump!
30772,"""@pattiandsammi:"
30773,@gullakhta99
30774,@realdonaldtrump
30775,@tytan01
30776,@cnn
30777,women
30778,love
30779,trump.
30780,trump's
30781,execs
30782,predominantly
30783,female.
30784,"#women4trump"""
30785,"""@tytan01:"
30786,dear
30787,"@cnn,"
30791,quick
30792,google
30793,&amp;
30794,twitter
30795,search
30799,"15,000"
30800,women's
30801,groups
30802,supporting
30803,donaldtrump.
30804,stop
30805,"lying."""
30806,"""@spartanmaker:"
30807,
30808,let
30810,help
30812,trumpophobes
30814,math:
30815,trump:
30816,($10.3b-$1.2m
30817,74'
30818,equity)/1.2m
30819,=
30820,"858,233%."
30821,s&amp;p:
30822,1314.5%
30823,"#derp"""
30824,"""@stancoltrane:"
30825,turns
30827,@glennbeck
30829,wrong.
30830,@realdonaldtrump
30832,nothing
30837,"https://t.co/svskfidkdf"""
30838,"""@theageofleo:"
30840,instincts
30842,foreign
30843,policy
30844,&amp;
30845,terrorism
30848,better
30854,called
30855,experienced
30856,politicians
30857,"combined."""
30858,top
30859,suspect
30861,paris
30862,"massacre,"
30863,salah
30864,"abdeslam,"
30866,also
30867,knew
30870,brussels
30871,"attack,"
30874,longer
30875,talking.
30876,weak
30877,"leaders,"
30878,ridiculous
30879,laws!
30880,"""@11phenomenon:"
30881,#lyingted
30882,blames
30883,@realdonaldtrump
30886,many
30887,things
30890,starting
30892,think
30897,mental
30898,health
30899,"crisis."""
30900,"wow,"
30901,just
30902,released
30904,$67
30905,million
30907,negative
30908,ads
30910,spent
30912,me.
30916,still
30917,number
30918,one
30919,-
30922,lot?
30925,start
30927,fight
30929,lyin'ted
30930,cruz
30933,gq
30934,cover
30935,pic
30937,"melania,"
30939,did.
30941,knew
30943,pac
30945,putting
30948,-
30949,"hence,"
30950,lyin'
30951,ted!
30952,just
30953,won
30955,big
30956,federal
30957,lawsuit
30958,similar
30960,certain
30961,ways
30964,trump
30965,u
30966,case
30969,press
30970,refuses
30972,write
30974,it.
30977,lost-monster
30978,story!
30979,make
30980,america
30981,great
30982,again!
30983,https://t.co/phgrt1nl27
30984,endorsements
30986,lyin'
30987,ted
30988,cruz-
30989,https://t.co/c3qebexowt
30990,"""@neilturner_:"
30991,@realdonaldtrump
30992,cruz
30993,&amp;
30994,rubio
30996,scared!
30997,watch
30998,-&gt;
30999,https://t.co/pwjlw1qbko
31000,"https://t.co/w2r6mozgkb"""
31001,europe
31004,u.s.
31005,must
31006,immediately
31007,stop
31008,taking
31010,people
31012,syria.
31014,will
31017,destruction
31019,civilization
31022,know
31023,it!
31025,sad!
31026,just
31027,announced
31030,many
31032,5000
31033,isis
31034,fighters
31036,infiltrated
31037,europe.
31038,"also,"
31039,many
31041,u.s.
31042,
31044,told
31046,so!
31048,alone
31049,can
31050,fix
31052,problem!
31053,"""@doctor_s_freud:"
31054,
31055,@theview
31058,brain-dead
31059,puppets
31061,skeletons
31064,closet.
31066,say
31068,go
31071,destroy
31073,"all"""
31075,dead
31076,show
31077,explain
31080,women
31083,"view,"
31087,total
31088,disaster
31089,since
31091,great
31092,barbara
31093,walters
31094,"left,"
31095,ever
31096,got
31098,jobs.
31099,@abc
31101,wasting
31102,time
31103,.@theview
31104,t.v.
31105,"show,"
31108,failing
31110,badly
31113,will
31114,soon
31116,taken
31118,thr
31119,"air,"
31121,constantly
31122,asking
31125,go
31126,on.
31128,tell
31130,"""no"""
31131,hillary
31132,clinton
31135,working
31137,solving
31139,terrorism
31140,problem
31142,years.
31143,time
31146,"change,"
31148,will
31149,solve
31150,-
31152,fast!
31153,"""@timvincent56:"
31154,
31155,@lindseygrahamsc
31156,talkers
31157,think
31160,"future,"
31161,doers
31163,already
31164,building
31165,"it"""
31166,#votetrump2016
31167,"https://t.co/oob38jypsd"""
31170,amazing
31172,often
31175,"right,"
31179,criticized
31182,media.
31183,illegal
31184,"immigration,"
31185,take
31187,"oil,"
31188,build
31190,"wall,"
31191,"muslims,"
31192,nato!
31193,remember
31196,recently
31197,said
31199,brussels
31202,"""hell"
31203,"hole"""
31206,mess
31209,failing
31210,@nytimes
31211,wrote
31213,critical
31214,article.
31218,right!
31220,politicians
31221,like
31222,cruz
31224,"graham,"
31227,watched
31228,isis
31230,many
31232,problems
31233,develop
31235,"years,"
31237,nothing
31239,make
31240,things
31241,better!
31242,.@lindseygrahamsc
31244,lyin'
31245,ted
31246,cruz
31248,two
31249,politicians
31253,much
31254,alike
31255,-
31257,talk
31260,action!
31262,talk
31264,"isis,"
31266,nothing!
31269,amazing
31271,@lindseygrahamsc
31272,gets
31275,many
31276,t.v.
31277,shows
31278,talking
31279,negatively
31284,beat
31287,badly
31288,(zero)
31291,pres
31292,run!
31293,"""@missi51:"
31294,.@realdonaldtrump
31295,thank
31296,god
31300,"politician,"
31303,one
31304,heck
31307,fighter
31309,will
31310,fight
31312,"us,"
31314,"people."""
31316,pay
31318,disproportionate
31319,share
31322,cost
31324,n.a.t.o.
31325,why?
31328,time
31330,"renegotiate,"
31333,time
31335,now!
31336,n.a.t.o.
31338,obsolete
31340,must
31342,changed
31344,additionally
31345,focus
31347,terrorism
31349,well
31354,things
31357,currently
31358,focused
31359,on!
31360,"""@don_vito_08:"
31361,"""a"
31362,picture
31364,worth
31366,thousand
31367,"words"""
31368,@realdonaldtrump
31369,
31370,#lyingted
31371,#nevercruz
31372,
31373,@melaniatrump
31374,"https://t.co/5bvvewmvf8"""
31375,"""@kj11100me:"
31376,@realdonaldtrump
31377,donald
31378,trump
31379,will
31381,greater
31382,
31383,president
31385,ragan.
31386,trump
31387,will
31388,set
31390,button
31392,"morality,christianity."
31393,"""@tcsorr:"
31394,@jphilman0206
31395,@realdonaldtrump
31396,self-funded
31398,media
31399,loves
31400,him.
31402,beholden
31404,masters
31405,like
31406,@tedcruz.
31408,owns
31409,"ted?"""
31410,"""@debrarakestraw:"
31411,
31415,2m
31416,followers
31420,@hillaryclinton.
31422,says
31423,something
31426,america
31427,feels.
31428,#trump2016
31429,"🇺🇸"""
31430,make
31431,america
31432,great
31433,again!
31435,want
31437,thank
31438,@realsheriffjoe
31443,help
31446,historic
31447,arizona
31448,win.
31452,done
31454,without
31456,joe!
31459,believe
31461,will
31462,clinch
31464,cleveland
31466,get
31469,1237
31470,"delegates,"
31473,unfair
31480,many
31483,race!
31485,think
31487,jeb's
31488,endorsement
31489,hurts
31490,lyin'
31491,ted.
31492,jeb
31493,spent
31496,"$150,000,000"
31498,got
31499,nothing.
31501,spent
31503,fraction
31508,first!
31510,will
31513,best
31515,far
31517,fighting
31518,terror.
31519,i’m
31522,one
31525,right
31528,"beginning,"
31529,&amp;
31530,now
31531,lyin’
31532,ted
31533,&amp;
31534,others
31536,copying
31537,me.
31538,just
31539,watched
31540,hillary
31541,deliver
31543,prepackaged
31544,speech
31546,terror.
31547,she’s
31550,office
31551,fighting
31552,terror
31554,20
31555,years-
31557,look
31560,are!
31561,low
31562,energy
31563,jeb
31564,bush
31565,just
31566,endorsed
31568,man
31570,truly
31571,"hates,"
31572,lyin’
31573,ted
31574,cruz.
31575,"honestly,"
31577,can’t
31578,blame
31579,jeb
31583,drove
31586,oblivion!
31587,lyin’
31588,ted
31589,cruz
31590,steals
31591,foreign
31592,policy
31594,"me,"
31596,lines
31598,michael
31599,douglas—
31600,just
31601,another
31602,dishonest
31603,politician.
31604,thank
31605,"you,"
31606,arizona!
31607,"#trump2016
#makeamericagreatagain"
31608,"#trumptrain
https://t.co/mmpr0omwog"
31609,https://t.co/dgqky0jiho
31610,lyin'
31611,ted
31612,cruz
31613,denied
31617,anything
31622,g.q.
31623,model
31624,photo
31625,post
31627,melania.
31631,call
31633,lyin'
31634,ted!
31635,hopefully
31637,republican
31638,party
31639,can
31640,come
31641,together
31645,big
31646,win
31648,"november,"
31649,paving
31651,way
31653,many
31654,great
31655,supreme
31656,court
31657,justices!
31658,much
31659,bigger
31660,win
31662,anticipated
31664,arizona.
31665,thank
31666,"you,"
31668,will
31669,never
31670,forget!
31671,thank
31672,"you,"
31673,arizona!
31674,"#trump2016
#westerntuesday"
31675,#trumptrain
31676,https://t.co/vmczxrryg8
31677,incompetent
31678,"hillary,"
31679,despite
31681,horrible
31682,attack
31684,brussels
31685,"today,"
31686,wants
31687,borders
31690,weak
31692,open-and
31693,let
31695,muslims
31696,flow
31697,in.
31698,
31700,way!
31701,lyin'
31702,ted
31703,cruz
31704,just
31705,used
31707,picture
31709,melania
31712,g.q.
31713,shoot
31716,ad.
31718,"careful,"
31719,lyin'
31720,"ted,"
31723,will
31724,spill
31726,beans
31729,wife!
31730,pres.
31731,obama
31733,leave
31735,baseball
31736,game
31738,cuba
31739,immediately
31740,&amp;
31741,get
31742,home
31744,washington-
31747,"#potus,"
31750,serious
31751,emergency
31752,belongs!
31753,"obama,"
31756,"others,"
31760,"weak,"
31763,politically
31764,"correct,"
31766,terror
31767,groups
31769,forming
31771,getting
31772,stronger!
31773,shame.
31774,#utahcaucus
31775,message
31777,@ivankatrump!
31778,"#utcaucus
#makeamericagreatagain"
31779,"#trump2016
https://t.co/khigcsunfc"
31780,#arizonaprimary
31781,message
31783,@ivankatrump!
31784,#azprimary
31785,#makeamericagreatagain
31786,"#trump2016
https://t.co/wztdekwjaq"
31787,#votetrump
31788,video:
31789,"https://t.co/nauxrq2q91
#azprimary"
31790,#arizonaprimary
31791,#utahcaucus
31792,#utcaucus
31793,#americansamoa
31794,https://t.co/bkruyyhfma
31796,heart
31797,&amp;
31798,prayers
31799,go
31805,victims
31808,terrible
31809,#brussels
31810,tragedy.
31812,madness
31813,must
31815,"stopped,"
31818,will
31819,stop
31820,it.
31821,watch
31823,clip
31825,earlier
31827,year.
31828,time
31829,&amp;
31830,time
31835,right
31837,terrorism.
31838,it’s
31839,time
31841,get
31842,tough!
31843,https://t.co/8mny3gfrzw
31846,proven
31849,far
31851,correct
31853,terrorism
31855,anybody-
31857,it’s
31859,even
31860,close.
31861,hopefully
31862,az
31864,ut
31865,will
31867,voting
31870,today!
31871,rt
31872,@erictrump:
31873,#arizona:
31875,made
31877,easy
31879,find
31881,polling
31882,location
31884,today's
31885,primary!
31886,simply
31887,visit
31888,https://t.co/ujfqd4ytlf
31889,🇺🇸
31890,https:/…
31891,make
31892,america
31893,great
31894,again!
31895,president
31896,obama
31897,looks
31899,sounds
31901,ridiculous
31902,making
31904,speech
31906,"cuba,"
31907,especially
31910,shadows
31912,brussels.
31916,treated
31917,badly!
31921,remember
31923,beautiful
31925,safe
31927,place
31928,brussels
31929,was.
31931,"anymore,"
31936,different
31937,world!
31938,u.s.
31939,must
31941,vigilant
31943,smart!
31944,"""@mypresidentme:"
31946,trump
31947,#aipac2016
31949,case
31950,anyone
31951,missed
31952,it.
31956,must
31957,watch.
31958,"https://t.co/cgciye7yzb"""
31959,"""@barrong510:"
31960,@realdonaldtrump
31962,media
31964,corrupt!
31967,people
31969,fighting
31971,"you."""
31972,"wow,"
31973,president
31974,obama
31975,just
31976,landed
31978,"cuba,"
31980,big
31981,"deal,"
31983,raul
31984,castro
31986,even
31989,greet
31990,him.
31992,greeted
31993,pope
31995,others.
31997,respect
31998,big
31999,republican
32000,dinner
32001,tonight
32003,mar-a-lago
32005,palm
32006,beach.
32008,will
32010,there!
32011,"""@gamzorz:"
32012,
32013,@megynkelly
32014,dont
32015,worry
32016,"trump,"
32019,losing
32020,thousands
32022,viewers
32024,money.
32025,roger
32026,ailes
32027,will
32029,telling
32030,megyn
32032,"stop"""
32035,highly
32036,overrated
32037,"anchor,"
32038,"@megynkelly,"
32040,allowed
32042,constantly
32043,say
32044,bad
32045,things
32050,"show,"
32054,fight
32055,back?
32056,wrong!
32058,protesters
32059,blocked
32061,major
32062,highway
32063,"yesterday,"
32064,delaying
32065,entry
32068,rally
32070,arizona
32072,"hours,"
32075,media
32076,blames
32078,supporters!
32084,horrendous
32085,"protesters,"
32087,"scream,"
32088,curse
32089,"punch,"
32090,shut
32092,roads/doors
32095,"rallies,"
32096,
32098,never
32099,blamed
32101,media?
32102,sad!
32103,will
32105,interviewed
32107,@thisweekabc
32109,morning.
32110,enjoy!
32111,"""@gstephanopoulos:"
32112,what’s
32113,@realdonaldtrump's
32114,strategy
32116,secure
32118,gop
32119,nomination?
32120,i’ll
32121,talk
32124,republican
32125,front-runner.
32126,"@thisweekabc."""
32128,rallies
32130,utah
32132,arizona
32134,great!
32135,tremendous
32136,crowds
32138,spirit.
32139,just
32140,returned
32142,will
32144,going
32145,back
32146,soon.
32147,"""@jojo2foxy:"
32148,trump
32151,afraid
32153,anything
32155,anyone
32156,-
32159,president
32160,usa
32161,needs
32163,unite
32164,us
32165,&amp;
32166,knock
32168,socks
32171,enemies!
32172,thank
32174,arizona!
32175,get
32178,#votetrump
32180,tuesday!
32181,#azprimary
32182,"
#makeamericagreatagain"
32183,#trump2016
32184,https://t.co/5itxkqxrlf
32185,thank
32186,you-
32187,"tucson,"
32188,arizona!
32190,great
32191,afternoon
32193,"6,000"
32194,supporters!
32195,#votetrump
32197,"tuesday!
#makeamericagreatagain"
32198,https://t.co/ctgyrlnawv
32199,.@andreatantaros-
32203,true
32204,journalistic
32205,professional.
32208,agree
32212,say.
32213,keep
32216,great
32217,work!
32218,#makeamericagreatagain
32219,.@jessebwatters-
32220,watching
32222,show
32224,arizona
32227,just
32230,big
32231,rally.
32234,fantastic-
32235,everybody
32236,loves
32237,"it!
#makeamericagreatagain"
32238,.@diamondandsilk-
32239,just
32240,watched
32243,#wattersworld
32246,large
32247,group
32249,people.
32250,everybody
32251,loves
32252,you-
32253,two
32254,amazing
32255,people!
32256,#trump2016
32257,thank
32259,arizona!
32260,"20,000"
32261,amazing
32262,supporters!
32263,get
32266,#votetrump
32268,tuesday.
32270,love
32271,"you!
#makeamericagreatagain"
32272,https://t.co/pu5vb1pbo5
32273,"wow,"
32274,@cnn
32275,ratings
32278,75%
32281,"""all"
32282,"trump,"
32285,"time."""
32287,networks
32289,making
32291,fortune
32294,me!
32295,make
32296,america
32297,great
32298,again!
32299,great
32302,back
32304,"arizona!
#makeamericagreatagain"
32305,#trump2016
32306,https://t.co/uo287zgvvq
32308,crazy
32309,@megynkelly
32311,cover
32314,much
32317,terrible
32318,"show,"
32320,ratings
32322,totally
32323,tank.
32327,average
32330,many
32331,ways!
32332,crazy
32333,@megynkelly
32334,says
32337,(won't)
32338,go
32341,show
32344,still
32345,gets
32346,good
32347,ratings.
32349,almost
32353,shows
32355,negative
32356,hits
32358,me!
32359,"""@saneplanet:"
32361,tonight
32364,clear!
32365,utah
32367,#trumpcountry
32368,
32369,#utah
32370,#mormon
32371,#utahprimary
32372,#utah4trump
32373,"https://t.co/8e14re6yjo"""
32374,"""@teamtrumpaz:"
32375,check
32377,"""hannity"
32378,exclusive
32379,event
32381,trump
32383,"phoenix,"
32384,"az"""
32385,https://t.co/fj2j9lf2vh
32386,"@eventbrite"""
32387,"""@donaldjtrumpjr:"
32388,honored
32392,#utah
32394,retired
32395,general
32396,robert
32397,c.
32398,oaks.
32402,thankful
32405,support
32407,endorsement
32410,slc
32411,"""@ma1973sk:"
32412,"actually,"
32414,"@foxnews,"
32415,@megynkelly
32418,sick
32419,obsession
32421,trump.
32422,every
32423,"day,"
32424,every
32425,"show,"
32426,"trashing,"
32427,"negative,"
32428,hate.
32429,"""@ashleyedam:"
32431,great
32433,see
32434,supporters
32435,like
32437,along
32439,way...watching
32440,americans
32441,come
32442,together
32444,past
32445,8
32446,months
32447,#votetrump
32448,"""@grammy620:"
32449,1st
32450,time
32452,heard
32453,#trump
32455,said
32456,"""wow""."
32458,liked
32459,him!
32462,became
32464,closet
32465,#trump
32466,fan.
32467,today?
32471,1
32473,will
32474,vote
32475,for!
32476,"""@veteran4trump:"
32477,vets
32480,strong
32481,america
32482,endorses
32483,donald
32484,trump
32486,president;
32487,"""we've"
32488,endorsed
32489,"him,"
32491,believe
32493,"him"""
32494,#trump2016
32495,"""@wesleyrickard:"
32496,sheriff
32497,joe
32498,arpaio
32499,az
32500,endorses
32501,donald
32502,j
32503,trump
32505,president
32508,united
32509,states
32510,#az
32511,#ut
32512,
32513,"https://t.co/4fzctzigqe"""
32514,"""@cmichaeld2004:"
32515,realistic
32516,trump
32517,poll
32518,numbers
32519,translate
32522,70
32523,percentile
32524,range
32527,two-man
32528,race.
32529,"gee,"
32531,happened
32534,30%
32535,ceiling
32536,"""@ileanabarkus:"
32537,
32538,@nytdavidbrooks
32540,totally
32541,agree!
32542,@nytdavidbrooks
32544,strictly
32545,conceptual
32547,theoretical
32551,"commonsense!"""
32552,thank
32553,you-
32554,new
32555,york!
32557,love
32558,"you!
#makeamericagreatagain"
32559,#trump2016
32560,https://t.co/wyjv9dgdqa
32561,landing
32563,phoenix
32564,now.
32565,tomorrow's
32566,events
32567,will
32569,amazing!
32570,#trump2016
32571,reading
32572,@nytdavidbrooks
32575,ny
32576,times
32579,total
32580,waste
32582,"time,"
32586,clown
32589,awareness
32592,world
32593,around
32594,him-
32595,dummy!
32599,never
32600,met
32601,@nytdavidbrooks
32604,ny
32605,"times,"
32607,consider
32609,one
32612,dumbest
32615,pundits-
32619,sense
32622,real
32623,world!
32624,heading
32626,phoneix.
32627,will
32629,arriving
32630,soon.
32631,tomorrow
32633,big
32634,day.
32635,tremendous
32636,crowds
32637,expected!
32638,#trump2016
32639,#makeamericagreatagain
32640,watching
32641,@loudobbsnews-
32642,fantastic
32643,show!
32646,interesting
32647,take
32649,paul
32650,ryan.
32651,just
32652,leaving
32653,salt
32654,lake
32655,"city,"
32656,utah-
32657,fantastic
32658,crowd
32661,interruptions.
32662,"
love"
32663,utah-
32664,will
32666,back!
32667,rt
32668,@markhalperin:
32669,utah
32670,speaker
32673,house
32674,announces
32675,endorsement
32677,@realdonaldtrump.
32678,says
32679,@donaldjtrumpjr
32680,played
32682,big
32683,role
32687,released
32689,final
32690,missouri
32691,victory
32693,us
32694,yet?
32699,cruz's
32700,guy
32701,runs
32702,missouri?
32704,guess
32707,reached
32708,yet
32709,another
32710,"""ceiling"""
32711,
32712,-
32713,"49.7%,"
32715,four
32716,people.
32718,highest
32719,reuters
32720,poll
32721,yet!
32722,thank
32723,you!
32724,https://t.co/k5ft585arp
32727,believe
32729,hillary
32730,clinton
32731,now
32732,wants
32733,obamacare
32735,illegal
32736,immigrants?
32739,spend
32741,time
32742,taking
32743,care
32746,great
32747,vets!
32748,everybody
32750,boycott
32752,@megynkelly
32753,show.
32754,never
32755,worth
32756,watching.
32757,always
32759,hit
32761,trump!
32764,"sick,"
32765,&amp;
32768,overrated
32769,person
32771,tv.
32772,thank
32774,arizona-
32776,love
32777,you!
32778,"
#makeamericagreatagain"
32779,#trump2016
32780,https://t.co/ftzaivtx9b
32781,join
32783,tomorrow!
32784,"#trump2016
#makeamericagreatagain"
32785,"
https://t.co/1yak4i5b7b"
32786,mitt
32787,romney
32790,mixed
32792,man
32797,clue.
32799,wonder
32801,lost!
32802,failed
32803,presidential
32804,candidate
32805,mitt
32806,romney
32808,campaigning
32810,john
32811,kasich
32812,&amp;
32813,marco
32814,"rubio,"
32816,now
32819,endorsing
32820,ted
32821,cruz.
32822,1/2
32823,failed
32824,presidential
32825,candidate
32826,mitt
32827,"romney,"
32829,man
32831,"""choked"""
32833,let
32834,us
32836,"down,"
32838,now
32839,endorsing
32840,lyin'
32841,ted
32842,cruz.
32845,good
32847,me!
32848,going
32850,salt
32851,lake
32852,"city,"
32853,"utah,"
32856,big
32857,rally.
32858,lyin'
32859,ted
32860,cruz
32864,allowed
32866,win
32868,-
32869,mormons
32871,like
32872,liars!
32874,beat
32875,hillary
32876,club
32878,growth
32879,letter-
32880,trying
32882,extort
32883,"$1,000,000.00"
32885,me.
32886,"remember,"
32888,said-
32889,no!
32890,https://t.co/suifdimg0q
32891,club
32893,growth
32894,tried
32896,extort
32897,"$1,000,000"
32899,me.
32902,said
32903,"no,"
32905,went
32906,hostile
32908,negative
32909,ads.
32910,disgraceful!
32912,millions
32914,dollars
32916,negative
32918,phony
32919,ads
32924,"establishment,"
32926,numbers
32927,continue
32929,go
32930,up.
32931,can
32932,anyone
32933,explain
32934,this?
32935,.@ewerickson
32936,got
32937,fired
32938,like
32940,dog
32942,"redstate
and"
32943,now
32947,one
32948,leading
32949,opposition
32951,me.
32952,senator
32953,@lindseygrahamsc
32954,made
32955,horrible
32956,statements
32958,@sentedcruz
32959,–
32963,endorsed
32964,him.
32966,wonder
32967,nobody
32968,trusts
32969,politicians!
32970,lyin'
32971,ted
32972,cruz
32973,lost
32975,five
32976,races
32978,tuesday-and
32981,just
32982,given
32984,jinx
32985,-
32987,lindsey
32988,graham
32989,endorsement.
32990,also
32991,backed
32992,jeb.
32993,lindsey
32994,got
32995,0!
32996,join
32997,us
32999,salt
33000,lake
33001,"city,"
33002,utah-
33003,"tonight!
#makeamericagreatagain"
33004,"#trump2016
https://t.co/1cj7ofbqiz"
33005,hillary
33006,clinton
33009,involved
33011,corruption
33016,professional
33017,life!
33018,make
33019,america
33020,great
33021,again!
33024,star
33027,reboot
33029,liar
33030,liar-
33031,hillary
33032,clinton
33034,ted
33035,cruz?
33036,let
33038,know.
33039,https://t.co/esdieftwgs
33040,highly
33041,overrated
33042,&amp;
33043,crazy
33044,@megynkelly
33046,always
33047,complaining
33049,trump
33051,yet
33053,devotes
33055,shows
33057,me.
33058,focus
33060,others
33061,megyn!
33062,looking
33063,like
33065,5
33066,victories
33068,tuesday
33069,will
33071,just
33073,good
33077,won
33078,ohio.
33079,two
33081,days
33083,ohio
33085,mine!
33086,see
33089,arizona
33091,friday
33093,saturday.
33094,https://t.co/hiohratmbm
33095,please
33096,explain
33099,dummies
33102,@wsj
33103,
33104,editorial
33105,board
33108,love
33110,debate
33113,"won,"
33114,according
33116,drudge
33117,"etc.,"
33119,11
33121,them!
33122,.@wsj
33124,bad
33126,math.
33128,good
33129,news
33130,"is,"
33131,nobody
33132,cares
33135,say
33138,editorials
33139,"anymore,"
33140,especially
33141,me!
33142,.@wsj
33143,editorial
33144,says
33145,"""clinton"
33146,primary
33147,vote
33148,total
33150,"8,646,551.trump's"
33152,"7,533,692""-a"
33153,knock.
33158,3
33159,opponents-i
33161,16.apologize
33163,reason
33164,lyin'
33165,ted
33166,cruz
33168,lost
33170,much
33173,evangelical
33174,vote
33180,smart
33182,just
33184,tolerate
33185,liars-a
33186,big
33187,problem!
33188,crazy
33189,@megynkelly
33191,now
33192,complaining
33194,
33195,@oreillyfactor
33198,defend
33202,-
33203,yet
33205,bad
33206,show
33209,total
33210,hit
33211,piece
33213,me.tough!
33214,great
33215,news
33217,@foxnews
33219,cancelled
33221,additional
33222,debate.
33224,many
33225,times
33226,can
33229,people
33230,ask
33233,question?
33235,beat
33236,cruz
33237,debating
33238,crazy
33239,@megynkelly
33240,supposedly
33242,lyin'
33243,ted
33244,cruz
33247,show
33248,last
33249,night.
33250,ted
33252,desperate
33255,lying
33257,getting
33258,worse.
33259,ted
33261,win!
33262,stuart
33263,"stevens,"
33265,failed
33266,campaign
33267,manager
33269,mitt
33270,romney's
33271,historic
33272,"loss,"
33274,now
33275,telling
33277,republican
33278,party
33283,trump.
33284,sad!
33286,will
33288,interviewed
33291,o'reilly
33292,factor
33294,evening
33296,8
33297,pm
33300,fox
33301,news
33302,channel.
33303,@oreillyfactor
33304,thank
33305,"you,"
33306,missouri!
33307,#trump2016
33308,https://t.co/iozgtcbbia
33309,"wow,"
33310,just
33311,won
33312,missouri!
33313,rt
33314,@johnstossel:
33316,can
33317,skate
33320,b/c
33321,@realdonaldtrump
33322,fixed
33324,rink
33326,nyc
33327,gov’t
33328,spent
33329,"$13m,"
33331,failed!
33332,good
33334,trump!
33335,https:/…
33338,making
33340,big
33341,speech
33343,night
33346,@foxnews
33347,"debate,"
33350,wish
33351,everyone
33352,well.
33353,yesterday
33356,big
33357,day
33361,5
33362,wins!
33363,thank
33367,governor
33369,"florida,"
33370,rick
33371,"scott,"
33374,endorsement.
33376,greatly
33377,appreciate
33379,support!
33382,last
33383,2
33384,"weeks,"
33387,$35m
33389,negative
33390,ads
33394,florida
33395,&amp;
33397,won
33400,massive
33401,landslide.the
33402,establishment
33404,save
33406,$$!
33407,yesterday
33409,amazing—5
33410,victories.
33411,
33412,lyin’
33413,ted
33414,"cruz
had"
33415,zero.
33416,things
33418,going
33420,well!
33425,want
33428,president?
33429,https://t.co/2yyy6nyta9
33430,.@reptommarino
33431,
33432,great
33433,job
33435,television
33437,morning.
33438,glad
33444,side!
33445,"""@foxbusiness:"
33446,.@reptommarino:
33448,think
33449,@realdonaldtrump
33450,can
33451,beat
33452,hillaryclinton.
33455,looking
33456,forward
33458,trump
33460,president.
33461,.@pastormarkburns
33464,great
33465,last
33466,night
33471,much
33472,appreciate
33473,it!
33474,thank
33475,you!
33477,will
33479,interviewed
33481,@foxandfriends
33483,8:30
33484,a.m.
33485,enjoy!
33486,will
33488,interviewed
33490,@morning_joe
33492,7:40.
33493,enjoy!
33494,will
33496,interviewed
33498,@newday
33500,@cnn
33502,7:15
33503,a.m.
33504,will
33506,interviewed
33508,@gma
33510,7:00
33511,a.m.
33512,big
33513,wins
33514,last
33515,night!
33516,"""@lucyric13835428:"
33517,@realdonaldtrump
33518,@megynkelly
33519,
33521,"funny,"
33523,switched
33526,media
33527,"too,"
33529,stand
33530,"her"""
33531,"""@maryeh428:"
33532,@realbencarson
33534,thank
33535,god
33539,board
33541,@realdonaldtrump
33543,help
33546,us
33547,#makeamericagreatagain
33548,"ty!!"""
33549,thank
33551,"marco,"
33553,agree!
33554,https://t.co/ptffzfno9p
33557,wish
33559,wonderful
33560,daughter
33561,tiffany
33566,us
33568,"
mar-a-lago"
33571,great
33572,election
33573,victory.
33577,winner!
33578,thank
33580,illinois!
33581,#supertuesday
33582,"
#makeamericagreatagain"
33583,#trump2016
33584,https://t.co/vcfstc6wnb
33585,thank
33586,"you,"
33587,north
33588,carolina!
33589,#trump2016
33590,#supertuesday 
33591,"
#makeamericagreatagain"
33592,https://t.co/hd4wtdonib
33593,watching
33595,networks
33597,local
33598,news.
33599,really
33600,good
33601,night!
33602,crazy
33603,@megynkelly
33605,unwatchable.
33606,thank
33607,"you,"
33608,florida!
33609,#supertuesday
33610,"
#makeamericagreatagain"
33611,#trump2016
33612,https://t.co/nzhnlqxrzg
33613,thank
33614,"you,"
33615,northern
33616,mariana
33617,islands!#supertuesday
33618,#trump2016
33619,"
#makeamericagreatagain"
33620,https://t.co/oop4mls4lp
33622,watch
33623,crazy
33624,megyn
33625,anymore.
33626,talks
33630,43%
33632,never
33633,mentions
33637,four
33638,people
33640,race.
33642,two
33643,"people,"
33644,big
33645,&amp;
33646,over!
33647,"""@dumpfoxnews:"
33648,@foxnews
33649,@megynkelly
33650,
33652,media
33655,biased
33657,"trump,"
33659,would've
33660,won
33664,delegates.
33665,"""@scnak45:"
33666,@megynkelly
33668,trying
33670,hard
33672,bash
33673,@realdonaldtrump
33675,"ridiculous"""
33677,"worry,"
33678,everyone
33680,wise
33682,crazy
33683,megyn!
